Program,ParentProject,Project,StationName,StationCode,SampleDate,CollectionTime,LocationCode,CollectionDepth,UnitCollectionDepth,SampleTypeCode,CollectionReplicate,ResultsReplicate,LabBatch,LabSampleID,MatrixName,MethodName,Analyte,Unit,Result,Observation,MDL,RL,ResultQualCode,QACode,BatchVerification,ComplianceCode,SampleComments,CollectionComments,ResultsComments,BatchComments,EventCode,ProtocolCode,SampleAgency,GroupSamples,CollectionMethodName,TargetLatitude,TargetLongitude,CollectionDeviceDescription,CalibrationDate,PositionWaterColumn,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,AnalysisDate,DilutionFactor,ExpectedValue,LabAgency,SubmittingAgency,SubmissionCode,OccupationMethod,StartingBank,DistanceFromBank,UnitDistanceFromBank,StreamWidth,UnitStreamWidth,StationWaterDepth,UnitStationWaterDepth,HydroMod,HydroModLoc,LocationDetailWQComments,ChannelWidth,UpstreamLength,DownStreamLength,TotalReach,LocationDetailBAComments,SampleID,DW_AnalyteName,Datum,DataQuality,DataQualityIndicator,ResultDisplay,DisplayText,Censored,AnalyteDisplay,AnalyteGroup1,AnalyteGroup2,AnalyteGroup3,MatrixDisplay,Region
Surface Water Ambient Monitoring Program,FHAB Mitigation Measure Effectiveness Monitoring,RWB6 Freshwater Harmful Algal Bloom 2019,TahoeKeysLagoons.LucuerneVenice.J,634TKLFAJ,4/15/2019 0:00,1899-12-30 12:27:00,OpenWater,1.5,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",FNU,2.16,,,,=,,NR,Pend,,,,,WQ,RWQCB6_Field_v10.0,TKPOA,,Field Method,38.92881,-120.01143,YSI ProDSS,4/8/2019 0:00,Midcolumn,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Unknown data quality,BatchVerification:NR,2.16,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,6
Surface Water Ambient Monitoring Program,FHAB Mitigation Measure Effectiveness Monitoring,RWB6 Freshwater Harmful Algal Bloom 2019,TahoeKeysLagoons.LucuerneVenice.J,634TKLFAJ,4/19/2019 0:00,1899-12-30 09:28:00,OpenWater,1.25,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",FNU,2.3,,,,=,,NR,Pend,,,,,WQ,RWQCB6_Field_v10.0,TKPOA,,Field Method,38.92881,-120.01143,YSI ProDSS,4/8/2019 0:00,Midcolumn,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Unknown data quality,BatchVerification:NR,2.3,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,6
Surface Water Ambient Monitoring Program,FHAB Mitigation Measure Effectiveness Monitoring,RWB6 Freshwater Harmful Algal Bloom 2019,TahoeKeysLagoons.LucuerneVenice.J,634TKLFAJ,4/22/2019 0:00,1899-12-30 09:41:00,OpenWater,1.25,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",FNU,2.14,,,,=,,NR,Pend,,,,,WQ,RWQCB6_Field_v10.0,TKPOA,,Field Method,38.92881,-120.01143,YSI ProDSS,4/8/2019 0:00,Midcolumn,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Unknown data quality,BatchVerification:NR,2.14,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,6
Surface Water Ambient Monitoring Program,FHAB Mitigation Measure Effectiveness Monitoring,RWB6 Freshwater Harmful Algal Bloom 2019,TahoeKeysLagoons.LucuerneVenice.J,634TKLFAJ,5/21/2019 0:00,1899-12-30 12:15:00,OpenWater,1.25,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",FNU,-5.0,,,,=,Q,NR,Pend,,,,,WQ,RWQCB6_Field_v10.0,TKPOA,,Field Method,38.92881,-120.01143,YSI ProDSS,5/20/2019 0:00,Midcolumn,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Unknown data quality,BatchVerification:NR,-5.0,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,6
Surface Water Ambient Monitoring Program,FHAB Mitigation Measure Effectiveness Monitoring,RWB6 Freshwater Harmful Algal Bloom 2019,TahoeKeysLagoons.LucuerneVenice.J,634TKLFAJ,7/30/2019 0:00,1899-12-30 12:16:00,OpenWater,1.25,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",FNU,3.9,,,,=,,NR,Pend,,,,,WQ,RWQCB6_Field_v10.0,TKPOA,,Field Method,38.92881,-120.01143,YSI ProDSS,7/29/2019 0:00,Midcolumn,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Unknown data quality,BatchVerification:NR,3.9,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,6
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2010,Alamo Creek above Peabody Rd.,511PS0401,9/23/2010 0:00,1899-12-30 11:10:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,8.65,,,,=,,VAC,Com,flow too low to measure/gradient too difficult to measure,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,38.34013,-121.96993,Oakton T-100 Turbidity meter,9/7/2010 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,8.65,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2010,Arroyo Mocho above Santa Rita Rd.,204PS0094,7/14/2010 0:00,1899-12-30 14:39:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,2.84,,,,=,,VAC,Com,Discharge not taken - no detectable flow,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,37.68936699,-121.8758143,Oakton T-100 Turbidity meter,7/12/2010 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,2.84,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,2
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2010,"Eel River, MF ~0.6mi above Howard Cr.",111PS0144,8/18/2010 0:00,1899-12-30 16:37:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.58,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,39.90023639,-123.0172243,Oakton T-100 Turbidity meter,8/16/2010 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,0.58,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2010,Falls Creek above West Walker River,631PS0033,8/30/2010 0:00,1899-12-30 16:00:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.47,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,38.28761399,-119.5473894,Oakton T-100 Turbidity meter,8/30/2010 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,0.47,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,6
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2010,San Felipe Creek ~1mi below Sentenac Cienaga,722PS0611,6/8/2010 0:00,1899-12-30 09:20:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,2.63,,,,=,,VAC,Com,flow not recorded. Not measurable. Very little water,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,33.11256732,-116.4447054,Oakton T-100 Turbidity meter,5/31/2010 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,2.63,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,7
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2010,Truckee River below Deep Cr.,635PS0034,9/8/2010 0:00,1899-12-30 08:48:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.75,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,39.25780629,-120.2086445,Oakton T-100 Turbidity meter,9/7/2010 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,0.75,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,6
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2011,Antelope Creek ~1.2mi below Indian Cr.,509PS0234,7/21/2011 0:00,1899-12-30 11:45:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.8,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,40.23137578,-121.8968954,Oakton T-100 Turbidity meter,7/5/2011 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,0.8,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2011,Big Pine Creek ~0.8mi below Weston Rd.,603PS0044,8/30/2011 0:00,1899-12-30 14:30:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,1.1,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,37.12529917,-118.3525396,Oakton T-100 Turbidity meter,8/8/2011 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,1.1,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,6
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2011,Deadman Creek ~0.5mi above Plainsberg Rd.,535PS0431,6/22/2011 0:00,1899-12-30 10:00:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,19.5,,,,=,,VAC,Com,no cobbles,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,37.21236879,-120.3170388,Oakton T-100 Turbidity meter,6/7/2011 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,19.5,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2011,Deadman Creek ~5.8mi above Glass Cr.,603PS0073,9/13/2011 0:00,1899-12-30 13:30:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.22,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,37.7094425,-119.058236,Oakton T-100 Turbidity meter,9/12/2011 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,0.22,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,6
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2011,Little Truckee River ~1mi above Cold Stream,636PS0070,9/21/2011 0:00,1899-12-30 10:15:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,1.79,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,39.49463717,-120.3358308,Oakton T-100 Turbidity meter,9/19/2011 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,1.79,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,6
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2011,Pine Creek above Upper Pine Lake,603PS0056,8/31/2011 0:00,1899-12-30 14:00:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.49,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,37.34092683,-118.7338961,Oakton T-100 Turbidity meter,8/8/2011 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,0.49,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,6
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2011,"Pit River, NF ~3.2mi above Parker Cr.",526PS1036,7/13/2011 0:00,1899-12-30 08:00:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,3.42,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,41.55151945,-120.4539939,Oakton T-100 Turbidity meter,7/5/2011 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,3.42,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2011,San Lorenzo Creek ~0.2mi below Palomares Cr.,204PS0102,6/15/2011 0:00,1899-12-30 14:15:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,5.52,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,37.69809823,-122.0290152,Oakton T-100 Turbidity meter,5/16/2011 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,5.52,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,2
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2011,Trout Creek ~1.1mi above Saxon Cr.,634PS0062,10/12/2011 0:00,1899-12-30 12:00:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,2.43,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,38.87503277,-119.9716481,Oakton T-100 Turbidity meter,9/19/2011 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,2.43,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,6
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2011,Wolf Creek ~1.2mi above Bear River,516PS0287,9/21/2011 0:00,1899-12-30 16:30:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,98.5,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,39.04512404,-121.1163953,Oakton T-100 Turbidity meter,9/20/2011 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,98.5,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2012,Antelope Creek ~0.7mi below Little Grapevine Cr.,509PS0334,9/12/2012 0:00,1899-12-30 12:45:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,2.24,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,40.22426949,-121.989008,Oakton T-100 Turbidity meter,9/10/2012 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,2.24,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2012,Auburn Ravine ~1.1mi above Lozanos Rd.,514PS0351,7/16/2012 0:00,1899-12-30 11:30:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,1.9,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,38.8926,-121.1444,Oakton T-100 Turbidity meter,7/10/2012 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,1.9,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2012,Blue Waterhole Creek ~1.7mi above Garcia River,113PS0076,8/22/2012 0:00,1899-12-30 14:00:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.7,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,MPSL-DFW,,Field Method,38.9363,-123.5005,LaMotte 2020 Turbidimeter,8/17/2012 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,0.7,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,1
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2012,Cedar Creek - Smith Flat ~1.1mi above Moon Lake,526PS1144,8/22/2012 0:00,1899-12-30 09:00:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,38.2,,,,=,,VAC,Com,No Cobbles,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,41.0826,-120.3494,Oakton T-100 Turbidity meter,8/20/2012 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,38.2,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,5
Surface Water Ambient Monitoring Program,SWAMP Perennial Stream Surveys,Statewide Perennial Streams Assessment 2012,Clavey River ~3mi above Twomile Cr.,536PS0107,7/17/2012 0:00,1899-12-30 15:15:00,X,0.1,m,Not Recorded,1,1,,,samplewater,FieldMeasure,"Turbidity, Total",NTU,0.0,,,,=,,VAC,Com,,,,,BA,SWAMP_2007_WS,DFW-ABL,,Field Method,38.0457,-120.0238,Oakton T-100 Turbidity meter,7/16/2012 0:00,Subsurface,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbidity,NAD83,Passed,,,,,"Turbidity, Total",Physical/Habitat,Inorganic,Water Quality Measurements,samplewater,5
