Program,ParentProject,Project,StationName,StationCode,SampleDate,CollectionTime,LocationCode,CollectionDepth,UnitCollectionDepth,SampleTypeCode,CollectionReplicate,ResultsReplicate,LabBatch,LabSampleID,MatrixName,MethodName,Analyte,Unit,Result,Observation,MDL,RL,ResultQualCode,QACode,BatchVerification,ComplianceCode,SampleComments,CollectionComments,ResultsComments,BatchComments,EventCode,ProtocolCode,SampleAgency,GroupSamples,CollectionMethodName,TargetLatitude,TargetLongitude,CollectionDeviceDescription,CalibrationDate,PositionWaterColumn,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,AnalysisDate,DilutionFactor,ExpectedValue,LabAgency,SubmittingAgency,SubmissionCode,OccupationMethod,StartingBank,DistanceFromBank,UnitDistanceFromBank,StreamWidth,UnitStreamWidth,StationWaterDepth,UnitStationWaterDepth,HydroMod,HydroModLoc,LocationDetailWQComments,ChannelWidth,UpstreamLength,DownStreamLength,TotalReach,LocationDetailBAComments,SampleID,DW_AnalyteName,Datum,DataQuality,DataQualityIndicator,ResultDisplay,DisplayText,Censored,AnalyteDisplay,AnalyteGroup1,AnalyteGroup2,AnalyteGroup3,MatrixDisplay,Region
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Irrigated Lands Monitoring 2013,Morrison Creek above Smith River,103MO0858,11/6/2013 0:00,1899-12-30 08:00:00,Midchannel,2,cm,Integrated,1,1,MPSL-DFG_2014Dig09_S_TM,2013-4946,sediment,EPA 200.8,"Cadmium, Total",mg/Kg dw,0.14,,0.03,0.1,=,,VAC,Com,,KR added Integrated collection through loader (matches AA form); SLM: GC reported 103MO1111 on 11/5/13 at 8:15 was resolved correctly w Tox Lab,,"All samples digested w/in HT, some analysed after: Concentrations do not change once digested.",WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Sediment_Grab,41.90377,-124.15723,"scoop, polyethylene",,Not Applicable,FieldFrozen,11/6/2013 0:00,EPA 3052M,4/7/2014 0:00,8/26/2014 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,RB,2,m,5,m,0.25,m,,,,,,,,,,Cadmium,WGS84,Passed,,0.14,,,"Cadmium, Total",Inorganic,Inorganic,Metal,sediment,1
Surface Water Ambient Monitoring Program,SWAMP RWB2 Monitoring,RWB2 Stevens Creek Toxicity sampling,Belleville/Barranca,205STE060,5/11/2016 0:00,1899-12-30 14:05:00,Bank,2,cm,Integrated,1,1,MPSL-DFG_2016Dig16_S_TM,2016-1584,sediment,EPA 200.8,"Cadmium, Total",mg/Kg dw,0.25,,0.03,0.1,=,,"VAC,VMD",Com,,,,"Se post spiked, Se CRM <RL. IQC: FIELD DUP RPD>25%",WQ,SWAMP_SPoT,RWQCB2,,Sediment_Grab,37.33503,-122.06384,"scoop, polyethylene",,Subsurface,FieldFrozen,,EPA 3052M,8/1/2016 0:00,9/29/2016 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,LB,0.05,m,6,m,,m,,,water depth unknown,,,,,,,Cadmium,WGS84,Some review needed,"BatchVerification:VAC,VMD",0.25,,,"Cadmium, Total",Inorganic,Inorganic,Metal,sediment,2
Surface Water Ambient Monitoring Program,SWAMP RWB2 Monitoring,RWB2 Stevens Creek Toxicity sampling,Stevens Creek  205STE050 20m downstream of Fremont Blvd road xing,205STE050,5/11/2016 0:00,1899-12-30 14:52:00,Bank,2,cm,Integrated,1,1,MPSL-DFG_2016Dig16_S_TM,2016-1583,sediment,EPA 200.8,"Cadmium, Total",mg/Kg dw,0.24,,0.03,0.1,=,,"VAC,VMD",Com,,,,"Se post spiked, Se CRM <RL. IQC: FIELD DUP RPD>25%",WQ,SWAMP_SPoT,RWQCB2,,Sediment_Grab,37.35239,-122.06354,"scoop, polyethylene",,Subsurface,FieldFrozen,,EPA 3052M,8/1/2016 0:00,9/29/2016 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,RB,0.05,m,4,m,,m,Bridge,US,water depth unknown,,,,,,,Cadmium,NAD83,Some review needed,"BatchVerification:VAC,VMD",0.24,,,"Cadmium, Total",Inorganic,Inorganic,Metal,sediment,2
Surface Water Ambient Monitoring Program,SWAMP RWB2 Monitoring,RWB2 Stevens Creek Toxicity sampling,Stevens Creek within McClellan Ranch Preserve and downstream of Mcllenan Rd,205STE066,5/11/2016 0:00,1899-12-30 11:50:00,Bank,2,cm,Integrated,1,1,MPSL-DFG_2016Dig16_S_TM,2016-1586,sediment,EPA 200.8,"Cadmium, Total",mg/Kg dw,0.29,,0.03,0.1,=,,"VAC,VMD",Com, Field dup collected on rep2 collection.,,,"Se post spiked, Se CRM <RL. IQC: FIELD DUP RPD>25%",WQ,SWAMP_SPoT,RWQCB2,,Sediment_Grab,37.31322,-122.064086,"scoop, polyethylene",,Subsurface,FieldFrozen,,EPA 3052M,8/1/2016 0:00,9/29/2016 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,LB,0.1,m,10,m,,m,,,water depth unknown,,,,,,,Cadmium,NAD83,Some review needed,"BatchVerification:VAC,VMD",0.29,,,"Cadmium, Total",Inorganic,Inorganic,Metal,sediment,2
Surface Water Ambient Monitoring Program,SWAMP RWB2 Monitoring,"RWB2 Yr1 West Marin, Solano & Alameda Co Creeks",El Charro,204ALP010,9/18/2001 0:00,1899-12-30 07:55:00,Not Recorded,2,cm,Integrated,1,1,2002Dig7,2001-2129,sediment,EPA 200.8,"Cadmium, Total",mg/Kg dw,0.199,,0.002,0.01,=,,VAC,Com,,200FDQ001; See Cruise Report,,"QAO: DUP RPD above QC limit for Al & Cr, CRM %R for Ag above and Mn below QC limit",WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Sediment_Grab,37.69708,-121.84964,"scoop, polyethylene",,,,1/1/1950 0:00,EPA 3052M,2/22/2002 0:00,3/1/2002 0:00,1,,MPSL-DFW,MPSL-DFW,A,Walk In,NR,-88,m,0.97,m,0.46,m,NR,,below top 1/2 cm anoxic; occasionally deeper sample - to ~3 cm,,,,,,,Cadmium,WGS84,Passed,,0.2,,,"Cadmium, Total",Inorganic,Inorganic,Metal,sediment,2
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences_2004,Carpinteria Creek at 8th Street foot bridge,315CRP,3/31/2004 0:00,1899-12-30 10:30:00,Bank,2,cm,Integrated,1,1,MPSL_2004Dig43_S_TM,2004-1367,sediment,EPA 200.8,"Cadmium, Total",mg/Kg dw,0.14,,0.02,0.05,=,,VAC,Com,,,,"No certified CRM for Al in seds; No spike for Al; native too high to spike; Cr MS Rec high, but MSD, Dup and CRM OK",WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Sediment_Grab,34.39350898,-119.511814,"scoop, polyethylene",,Not Applicable,,1/1/1950 0:00,EPA 3052M,9/29/2004 0:00,10/15/2004 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,LB,-88,m,-88,m,-88,m,Bridge,US,Sampled lagoon d/s of water collection site,,,,,,,Cadmium,NAD83,Passed,,0.14,,,"Cadmium, Total",Inorganic,Inorganic,Metal,sediment,3
Surface Water Ambient Monitoring Program,SWAMP RWB3 CCAMP Coastal Confluences,CCAMP Coastal Confluences_2004,San Antonio Creek at San Antonio Rd West,313SAI,3/31/2004 0:00,1899-12-30 16:30:00,Bank,2,cm,Integrated,1,1,MPSL_2004Dig43_S_TM,2004-1370,sediment,EPA 200.8,"Cadmium, Total",mg/Kg dw,0.81,,0.02,0.05,=,,VAC,Com,,,,"No certified CRM for Al in seds; No spike for Al; native too high to spike; Cr MS Rec high, but MSD, Dup and CRM OK",WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Sediment_Grab,34.78233,-120.52997,"scoop, polyethylene",,Not Applicable,,1/1/1950 0:00,EPA 3052M,9/29/2004 0:00,10/15/2004 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,RB,-88,m,-88,m,-88,m,,,,,,,,,,Cadmium,NAD83,Passed,,0.81,,,"Cadmium, Total",Inorganic,Inorganic,Metal,sediment,3
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Irrigated Lands Monitoring 2013,Bucknell Creek above Eel River,111BN0329,11/7/2013 0:00,1899-12-30 10:00:00,Midchannel,2,cm,Integrated,1,1,MPSL-DFG_2014Dig09_S_TM,2013-4976,sediment,EPA 200.8,"Cadmium, Total",mg/Kg dw,0.12,,0.03,0.1,=,,VAC,Com,,KR added Integrated collection through loader (matches AA form),,"All samples digested w/in HT, some analysed after: Concentrations do not change once digested.",WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Sediment_Grab,39.37372,-123.04634,"scoop, polyethylene",,Not Applicable,FieldFrozen,11/7/2013 0:00,EPA 3052M,,8/26/2014 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,LB,1,m,2,m,0.5,m,,,,,,,,,,Cadmium,WGS84,Passed,,0.12,,,"Cadmium, Total",Inorganic,Inorganic,Metal,sediment,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Irrigated Lands Monitoring 2013,Rowdy Creek at Alexander Access,103RW0319,11/5/2013 0:00,1899-12-30 08:15:00,Midchannel,2,cm,Integrated,1,1,MPSL-DFG_2014Dig09_S_TM,2013-4945,sediment,EPA 200.8,"Cadmium, Total",mg/Kg dw,,,0.03,0.1,ND,,VAC,Com,,KR added Integrated collection through loader (matches AA form); RWB1 confirmed that sed was collected at 08:15 not 15:30; SLM: GC reported 11/6/13 and 8:00 was resolved correctly w Tox Lab,,"All samples digested w/in HT, some analysed after: Concentrations do not change once digested.",WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Sediment_Grab,41.91466,-124.16284,"scoop, polyethylene",,Not Applicable,FieldFrozen,11/5/2013 0:00,EPA 3052M,,8/26/2014 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,RB,6,m,8,m,0.5,m,,,,,,,,,,Cadmium,WGS84,Passed,,0.01,ND result displayed as 1/2 the MDL,TRUE,"Cadmium, Total",Inorganic,Inorganic,Metal,sediment,1
Surface Water Ambient Monitoring Program,SWAMP RWB1 Monitoring,RWB1 Irrigated Lands Monitoring 2013,Russian River at School Way,114RRxxxx,11/7/2013 0:00,1899-12-30 12:30:00,Midchannel,2,cm,Integrated,1,1,MPSL-DFG_2014Dig09_S_TM,2013-4977,sediment,EPA 200.8,"Cadmium, Total",mg/Kg dw,0.09,,0.03,0.1,DNQ,,VAC,Com,,KR added Integrated collection through loader (matches AA form); SLM: GC reported 15:00,,"All samples digested w/in HT, some analysed after: Concentrations do not change once digested.",WQ,MPSL-DFW_Field_v1.0,RWQCB1,,Sediment_Grab,39.26516,-123.20853,"scoop, polyethylene",,Not Applicable,FieldFrozen,11/7/2013 0:00,EPA 3052M,,8/26/2014 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,RB,2,m,4,m,0.5,m,Bridge,WI,,,,,,,,Cadmium,WGS84,Some review needed,ResultQualCode:DNQ,0.09,DNQ result displayed as the reported value,,"Cadmium, Total",Inorganic,Inorganic,Metal,sediment,1
Surface Water Ambient Monitoring Program,SWAMP RWB2 Monitoring,RWB2 Pacific Dry Dock Study,Pacific Dry Dock storm drain,204PDD003,9/15/2015 0:00,1899-12-30 08:35:00,Midchannel,5,cm,Integrated,1,1,MPSL-DFG_2016Dig01_S_TM,2015-3517,sediment,EPA 200.8,"Cadmium, Total",mg/Kg dw,0.42,,0.03,0.1,=,,"VAC,VMD",Com,Mound of sediment and detritus in front of storm drain at target location; Organic matter on top of sediment with coarse sand underneath,,,"Ag MS PR hi, Cd, Se MSD PR hi, Se MS/MSD RPD hi; sed difficult to homogenize. IQC: Cd-FIELD DUP RPD>25%",WQ,SQATSM_2014,MPSL-MLML,,Sediment_Grab,37.785921,-122.247528,"scoop, polyethylene",,Not Applicable,FieldFrozen,,EPA 3052M,1/14/2016 0:00,3/1/2016 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",,,,,,,,,,,,,,,,,,Cadmium,WGS84,Some review needed,"BatchVerification:VAC,VMD",0.42,,,"Cadmium, Total",Inorganic,Inorganic,Metal,sediment,2
Surface Water Ambient Monitoring Program,SWAMP RWB2 Monitoring,RWB2 Stevens Creek Toxicity sampling,Chestnut Picnic Area,205STE070,5/11/2016 0:00,1899-12-30 10:45:00,Bank,2,cm,Integrated,1,1,MPSL-DFG_2016Dig16_S_TM,2016-1587,sediment,EPA 200.8,"Cadmium, Total",mg/Kg dw,0.21,,0.03,0.1,=,,"VAC,VMD",Com,High flow from reservoir,pyrethroids-sediment collected with metal scoop,,"Se post spiked, Se CRM <RL. IQC: FIELD DUP RPD>25%",WQ,SWAMP_SPoT,RWQCB2,,Sediment_Grab,37.3032,-122.07456,"scoop, stainless steel",,Subsurface,FieldFrozen,,EPA 3052M,8/1/2016 0:00,9/29/2016 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,LB,0.1,m,4,m,,m,,,water depth unknown,,,,,,,Cadmium,WGS84,Some review needed,"BatchVerification:VAC,VMD",0.21,,,"Cadmium, Total",Inorganic,Inorganic,Metal,sediment,2
Surface Water Ambient Monitoring Program,SWAMP RWB2 Monitoring,RWB2 Stevens Creek Toxicity sampling,Rancho San Antonio,205PER070,5/11/2016 0:00,1899-12-30 13:33:00,Bank,0.02,m,Integrated,1,1,MPSL-DFG_2016Dig16_S_TM,2016-1581,sediment,EPA 200.8,"Cadmium, Total",mg/Kg dw,0.84,,0.03,0.1,=,,"VAC,VMD",Com,No sample collected for amphipod survival,metals suite collected with plastic scoop. Sed tox not collected,,"Se post spiked, Se CRM <RL. IQC: FIELD DUP RPD>25%",WQ,SWAMP_SPoT,RWQCB2,,Sediment_Grab,37.32941,-122.08586,"scoop, polyethylene",,Subsurface,FieldFrozen,,EPA 3052M,8/1/2016 0:00,9/29/2016 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,LB,0.05,m,2.5,m,0.05,m,Bridge,WI,,,,,,,,Cadmium,WGS84,Some review needed,"BatchVerification:VAC,VMD",0.84,,,"Cadmium, Total",Inorganic,Inorganic,Metal,sediment,2
Surface Water Ambient Monitoring Program,SWAMP RWB2 Monitoring,RWB2 Stevens Creek Toxicity sampling,Stevens Creek - 205STE063 downstream of the Blackberry Golf Course and Stevens Creek Blvd.,205STE063,5/11/2016 0:00,1899-12-30 12:55:00,Bank,2,cm,Integrated,1,1,MPSL-DFG_2016Dig16_S_TM,2016-1585,sediment,EPA 200.8,"Cadmium, Total",mg/Kg dw,0.3,,0.03,0.1,=,,"VAC,VMD",Com,,,,"Se post spiked, Se CRM <RL. IQC: FIELD DUP RPD>25%",WQ,SWAMP_SPoT,RWQCB2,,Sediment_Grab,37.323434,-122.061517,"scoop, polyethylene",,Subsurface,FieldFrozen,,EPA 3052M,8/1/2016 0:00,9/29/2016 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,LB,0.05,m,5,m,,m,Bridge,US,water depth unknown,,,,,,,Cadmium,NAD83,Some review needed,"BatchVerification:VAC,VMD",0.3,,,"Cadmium, Total",Inorganic,Inorganic,Metal,sediment,2
Surface Water Ambient Monitoring Program,SWAMP RWB2 Monitoring,RWB2 Yr5 Coastal Marin and SF Creeks,Glen Canyon Park,204ISL050,4/11/2005 0:00,1899-12-30 17:40:00,Bank,2,cm,Integrated,1,1,MPSL_2005Dig25_S_TM,2005-2080,sediment,EPA 200.8,"Cadmium, Total",mg/Kg dw,0.3,,0.02,0.05,=,,VAC,Com,No waterchemistry taken at station,,Moisture from Hg Digestion,"Al too high to spike; Cd CRM outside DQI, all other criteria in",WQ,MPSL-DFW_Field_v1.0,MPSL-DFW,,Sediment_Grab,37.74169,-122.44293,"scoop, polyethylene",,Not Applicable,,1/1/1950 0:00,EPA 3052M,10/13/2005 0:00,10/27/2005 0:00,1,,MPSL-DFW,MPSL-DFW,"A,MD",Walk In,LB,0.2,m,1,m,0.2,m,Bridge,US,Poison oak! Vehicle access to site?! (keyed)?!,,,,,,,Cadmium,NAD83,Passed,,0.3,,,"Cadmium, Total",Inorganic,Inorganic,Metal,sediment,2
